# p00 p10 p01 p11 rho0
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.15741492 0.83200192 0.00431549 0.00626767 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.16747805 0.82197906 0.00486497 0.00567792 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.19154516 0.79730278 0.00515924 0.00599282 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
0.18690449 0.80362359 0.00374897 0.00572295 0.00000000
