# p00 p10 p01 p11 rho0
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98697285 0.00000014 0.00002157 0.01300544 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
0.98705377 0.00000100 0.00000003 0.01294521 0.00000000
